work_year,experience_level,employment_type,job_title,salary,salary_currency,salary_in_usd,employee_residence,work_setting,company_location,company_size,job_category
2023,Senior,Full-time,Data Engineer,145000,USD,145000.0,UNITED STATES,In-person,United States,M,Data Engineering
2023,Senior,Full-time,Data Engineer,115000,USD,115000.0,UNITED STATES,In-person,United States,M,Data Engineering
2023,Senior,Full-time,Data Engineer,254000,USD,254000.0,UNITED STATES,In-person,United States,M,Data Engineering
2023,Senior,Full-time,Data Engineer,200000,USD,200000.0,UNITED STATES,In-person,United States,M,Data Engineering
2023,Senior,Full-time,Applied Scientist,260000,USD,260000.0,UNITED STATES,In-person,United States,L,Data Science and Research
2023,Senior,Full-time,Applied Scientist,136000,USD,136000.0,UNITED STATES,In-person,United States,L,Data Science and Research
2023,Senior,Full-time,Data Architect,285000,USD,285000.0,UNITED STATES,Remote,United States,M,Data Architecture and Modeling
2023,Senior,Full-time,Data Architect,210000,USD,210000.0,UNITED STATES,Remote,United States,M,Data Architecture and Modeling
2023,Entry-level,Full-time,Data Analyst,69525,USD,69525.0,UNITED STATES,Remote,United States,M,Data Analysis
2023,Entry-level,Full-time,Data Analyst,61800,USD,61800.0,UNITED STATES,Remote,United States,M,Data Analysis
2023,Senior,Full-time,Data Scientist,192000,USD,192000.0,UNITED STATES,In-person,United States,M,Data Science and Research
2023,Senior,Full-time,Data Scientist,164000,USD,164000.0,UNITED STATES,In-person,United States,M,Data Science and Research
2023,Senior,Full-time,ML Engineer,178000,USD,178000.0,UNITED STATES,In-person,United States,M,Machine Learning and AI
2023,Senior,Full-time,ML Engineer,152000,USD,152000.0,UNITED STATES,In-person,United States,M,Machine Learning and AI
2023,Senior,Full-time,BI Developer,160000,USD,160000.0,UNITED STATES,Remote,Japan,L,BI and Visualization
2023,Senior,Full-time,Data Analyst,125000,USD,125000.0,UNITED STATES,In-person,United States,M,Data Analysis
2023,Senior,Full-time,Data Analyst,95000,USD,95000.0,UNITED STATES,In-person,United States,M,Data Analysis
2023,Senior,Full-time,Data Visualization Analyst,130000,USD,130000.0,UNITED STATES,In-person,United States,M,BI and Visualization
2023,Senior,Full-time,Data Visualization Analyst,110000,USD,110000.0,UNITED STATES,In-person,United States,M,BI and Visualization
2023,Senior,Full-time,Data Engineer,145000,USD,145000.0,UNITED STATES,In-person,United States,M,Data Engineering
2023,Senior,Full-time,Data Engineer,120000,USD,120000.0,UNITED STATES,In-person,United States,M,Data Engineering
2023,Senior,Full-time,Machine Learning Engineer,283200,USD,283200.0,UNITED STATES,In-person,United States,M,Machine Learning and AI
2023,Senior,Full-time,Machine Learning Engineer,188800,USD,188800.0,UNITED STATES,In-person,United States,M,Machine Learning and AI
2023,Senior,Full-time,Data Scientist,140000,USD,140000.0,UNITED STATES,In-person,United States,M,Data Science and Research
2023,Senior,Full-time,Data Scientist,105000,USD,105000.0,UNITED STATES,In-person,United States,M,Data Science and Research
2023,Entry-level,Full-time,Data Scientist,130001,USD,130001.0,UNITED STATES,Remote,United States,M,Data Science and Research
2023,Entry-level,Full-time,Data Scientist,71907,USD,71907.0,UNITED STATES,Remote,United States,M,Data Science and Research
2023,Senior,Full-time,Data Architect,205000,USD,205000.0,UNITED STATES,Remote,United States,M,Data Architecture and Modeling
2023,Senior,Full-time,Data Architect,150000,USD,150000.0,UNITED STATES,Remote,United States,M,Data Architecture and Modeling
2023,Executive,Full-time,Head of Data,204500,USD,204500.0,UNITED STATES,In-person,United States,M,Leadership and Management
2023,Executive,Full-time,Head of Data,142200,USD,142200.0,UNITED STATES,In-person,United States,M,Leadership and Management
2023,Senior,Full-time,Data Scientist,150000,USD,150000.0,UNITED STATES,Remote,United States,M,Data Science and Research
2023,Senior,Full-time,Data Scientist,130000,USD,130000.0,UNITED STATES,Remote,United States,M,Data Science and Research
2023,Mid-level,Full-time,Data Engineer,120000,USD,120000.0,UNITED STATES,In-person,United States,M,Data Engineering
2023,Mid-level,Full-time,Data Engineer,120000,USD,120000.0,UNITED STATES,In-person,United States,M,Data Engineering
2023,Senior,Full-time,Applied Scientist,260000,USD,260000.0,UNITED STATES,In-person,United States,L,Data Science and Research
2023,Senior,Full-time,Applied Scientist,136000,USD,136000.0,UNITED STATES,In-person,United States,L,Data Science and Research
2023,Senior,Full-time,Data Analyst,110000,USD,110000.0,UNITED STATES,Remote,United States,M,Data Analysis
2023,Senior,Full-time,Data Analyst,90000,USD,90000.0,UNITED STATES,Remote,United States,M,Data Analysis
2023,Senior,Full-time,Data Modeler,168400,USD,168400.0,UNITED STATES,In-person,United States,M,Data Architecture and Modeling
2023,Senior,Full-time,Data Modeler,90700,USD,90700.0,UNITED STATES,In-person,United States,M,Data Architecture and Modeling
2023,Senior,Full-time,Data Analyst,150000,USD,150000.0,UNITED STATES,Remote,United States,M,Data Analysis
2023,Senior,Full-time,Data Analyst,95000,USD,95000.0,UNITED STATES,Remote,United States,M,Data Analysis
2023,Senior,Full-time,Data Engineer,161000,USD,161000.0,UNITED STATES,In-person,United States,M,Data Engineering
2023,Senior,Full-time,Data Engineer,85000,USD,85000.0,UNITED STATES,In-person,United States,M,Data Engineering
2023,Senior,Full-time,Research Engineer,240000,USD,240000.0,UNITED STATES,Remote,United States,M,Data Science and Research
2023,Senior,Full-time,Research Engineer,157250,USD,157250.0,UNITED STATES,Remote,United States,M,Data Science and Research
2023,Senior,Full-time,Applied Scientist,260000,USD,260000.0,UNITED STATES,In-person,United States,L,Data Science and Research
2023,Senior,Full-time,Applied Scientist,136000,USD,136000.0,UNITED STATES,In-person,United States,L,Data Science and Research
2023,Senior,Full-time,Data Scientist,277500,USD,277500.0,UNITED STATES,In-person,United States,M,Data Science and Research
2023,Senior,Full-time,Data Scientist,206000,USD,206000.0,UNITED STATES,In-person,United States,M,Data Science and Research
2023,Mid-level,Full-time,Machine Learning Engineer,165000,USD,165000.0,UNITED STATES,In-person,United States,M,Machine Learning and AI
2023,Mid-level,Full-time,Machine Learning Engineer,150000,USD,150000.0,UNITED STATES,In-person,United States,M,Machine Learning and AI
2023,Senior,Full-time,Applied Scientist,222200,USD,222200.0,UNITED STATES,In-person,United States,L,Data Science and Research
2023,Senior,Full-time,Applied Scientist,136000,USD,136000.0,UNITED STATES,In-person,United States,L,Data Science and Research
2023,Senior,Full-time,Data Scientist,236500,USD,236500.0,UNITED STATES,In-person,United States,M,Data Science and Research
2023,Senior,Full-time,Data Scientist,176000,USD,176000.0,UNITED STATES,In-person,United States,M,Data Science and Research
2023,Senior,Full-time,Applied Scientist,260000,USD,260000.0,UNITED STATES,In-person,United States,L,Data Science and Research
2023,Senior,Full-time,Applied Scientist,136000,USD,136000.0,UNITED STATES,In-person,United States,L,Data Science and Research
2023,Senior,Full-time,Data Engineer,171250,USD,171250.0,UNITED STATES,In-person,United States,M,Data Engineering
2023,Senior,Full-time,Data Engineer,113750,USD,113750.0,UNITED STATES,In-person,United States,M,Data Engineering
2023,Senior,Full-time,Data Engineer,146000,USD,146000.0,UNITED STATES,In-person,United States,M,Data Engineering
2023,Senior,Full-time,Data Engineer,75000,USD,75000.0,UNITED STATES,In-person,United States,M,Data Engineering
2023,Senior,Full-time,Data Engineer,146000,USD,146000.0,UNITED STATES,In-person,United States,M,Data Engineering
2023,Senior,Full-time,Data Engineer,75000,USD,75000.0,UNITED STATES,In-person,United States,M,Data Engineering
2023,Entry-level,Full-time,Research Scientist,150000,USD,150000.0,UNITED STATES,In-person,United States,M,Data Science and Research
2023,Entry-level,Full-time,Research Scientist,100000,USD,100000.0,UNITED STATES,In-person,United States,M,Data Science and Research
2023,Senior,Full-time,Data Analyst,62000,USD,62000.0,UNITED STATES,In-person,United States,M,Data Analysis
2023,Senior,Full-time,Data Analyst,55000,USD,55000.0,UNITED STATES,In-person,United States,M,Data Analysis
2023,Mid-level,Full-time,Data Analytics Manager,155000,USD,155000.0,UNITED STATES,In-person,United States,M,Leadership and Management
2023,Mid-level,Full-time,Data Analytics Manager,140000,USD,140000.0,UNITED STATES,In-person,United States,M,Leadership and Management
2023,Senior,Full-time,Machine Learning Engineer,247500,USD,247500.0,UNITED STATES,In-person,United States,M,Machine Learning and AI
2023,Senior,Full-time,Machine Learning Engineer,172200,USD,172200.0,UNITED STATES,In-person,United States,M,Machine Learning and AI
2023,Mid-level,Full-time,Data Specialist,110000,USD,110000.0,UNITED STATES,In-person,United States,M,Data Management and Strategy
2023,Mid-level,Full-time,Data Specialist,70000,USD,70000.0,UNITED STATES,In-person,United States,M,Data Management and Strategy
2023,Senior,Full-time,Machine Learning Engineer,230000,USD,230000.0,UNITED STATES,In-person,United States,M,Machine Learning and AI
2023,Senior,Full-time,Machine Learning Engineer,140100,USD,140100.0,UNITED STATES,In-person,United States,M,Machine Learning and AI
2023,Senior,Full-time,Machine Learning Engineer,297300,USD,297300.0,UNITED STATES,Remote,United States,M,Machine Learning and AI
2023,Senior,Full-time,Machine Learning Engineer,198200,USD,198200.0,UNITED STATES,Remote,United States,M,Machine Learning and AI
2023,Mid-level,Full-time,Data Engineer,204000,USD,204000.0,UNITED STATES,Remote,United States,M,Data Engineering
2023,Mid-level,Full-time,Data Engineer,161500,USD,161500.0,UNITED STATES,Remote,United States,M,Data Engineering
2023,Mid-level,Full-time,Data Specialist,87500,USD,87500.0,UNITED STATES,Remote,United States,M,Data Management and Strategy
2023,Mid-level,Full-time,Data Specialist,62500,USD,62500.0,UNITED STATES,Remote,United States,M,Data Management and Strategy
2023,Senior,Full-time,Data Analyst,160000,USD,160000.0,UNITED STATES,Remote,United States,M,Data Analysis
2023,Senior,Full-time,Data Analyst,135000,USD,135000.0,UNITED STATES,Remote,United States,M,Data Analysis
2023,Senior,Full-time,Machine Learning Engineer,216000,USD,216000.0,UNITED STATES,Remote,United States,M,Machine Learning and AI
2023,Senior,Full-time,Machine Learning Engineer,184000,USD,184000.0,UNITED STATES,Remote,United States,M,Machine Learning and AI
2023,Senior,Full-time,Research Engineer,253000,USD,253000.0,UNITED STATES,Remote,United States,M,Data Science and Research
2023,Senior,Full-time,Research Engineer,156400,USD,156400.0,UNITED STATES,Remote,United States,M,Data Science and Research
2023,Senior,Full-time,Data Engineer,265000,USD,265000.0,UNITED STATES,Remote,United States,M,Data Engineering
2023,Senior,Full-time,Data Engineer,200000,USD,200000.0,UNITED STATES,Remote,United States,M,Data Engineering
2023,Senior,Full-time,Data Engineer,217000,USD,217000.0,UNITED STATES,Remote,United States,M,Data Engineering
2023,Senior,Full-time,Data Engineer,185000,USD,185000.0,UNITED STATES,Remote,United States,M,Data Engineering
2023,Senior,Full-time,Data Analyst,83000,USD,83000.0,UNITED STATES,Remote,United States,M,Data Analysis
2023,Senior,Full-time,Data Analyst,72000,USD,72000.0,UNITED STATES,Remote,United States,M,Data Analysis
2023,Senior,Full-time,Data Analyst,208450,USD,208450.0,UNITED STATES,Remote,United States,M,Data Analysis
2023,Senior,Full-time,Data Analyst,170550,USD,170550.0,UNITED STATES,Remote,United States,M,Data Analysis
2023,Senior,Full-time,Machine Learning Engineer,200000,USD,200000.0,UNITED STATES,In-person,United States,M,Machine Learning and AI
2023,Senior,Full-time,Machine Learning Engineer,130000,USD,130000.0,UNITED STATES,In-person,United States,M,Machine Learning and AI
2023,Senior,Full-time,Data Scientist,190000,USD,190000.0,UNITED STATES,In-person,United States,M,Data Science and Research
2023,Senior,Full-time,Data Scientist,165000,USD,165000.0,UNITED STATES,In-person,United States,M,Data Science and Research
2023,Entry-level,Full-time,Research Engineer,165000,USD,165000.0,UNITED STATES,In-person,United States,M,Data Science and Research
2023,Entry-level,Full-time,Research Engineer,145000,USD,145000.0,UNITED STATES,In-person,United States,M,Data Science and Research
2023,Senior,Full-time,Applied Scientist,222200,USD,222200.0,UNITED STATES,In-person,United States,L,Data Science and Research
2023,Senior,Full-time,Applied Scientist,136000,USD,136000.0,UNITED STATES,In-person,United States,L,Data Science and Research
2023,Executive,Full-time,Director of Data Science,336400,USD,336400.0,UNITED STATES,In-person,United States,M,Data Science and Research
2023,Executive,Full-time,Director of Data Science,201900,USD,201900.0,UNITED STATES,In-person,United States,M,Data Science and Research
2023,Mid-level,Full-time,Data Scientist,189750,USD,189750.0,UNITED STATES,In-person,United States,M,Data Science and Research
2023,Mid-level,Full-time,Data Scientist,131100,USD,131100.0,UNITED STATES,In-person,United States,M,Data Science and Research
2023,Mid-level,Full-time,Data Science Manager,270000,USD,270000.0,UNITED STATES,Remote,United States,M,Data Science and Research
2023,Mid-level,Full-time,Data Science Manager,95000,USD,95000.0,UNITED STATES,Remote,United States,M,Data Science and Research
2023,Senior,Full-time,Data Engineer,170000,USD,170000.0,UNITED STATES,In-person,United States,M,Data Engineering
2023,Senior,Full-time,Data Engineer,120000,USD,120000.0,UNITED STATES,In-person,United States,M,Data Engineering
2023,Mid-level,Full-time,Data Engineer,117300,USD,117300.0,UNITED STATES,In-person,United States,M,Data Engineering
2023,Mid-level,Full-time,Data Engineer,69000,USD,69000.0,UNITED STATES,In-person,United States,M,Data Engineering
2023,Senior,Full-time,Data Engineer,182000,USD,182000.0,UNITED STATES,Remote,United States,M,Data Engineering
2023,Senior,Full-time,Data Engineer,144000,USD,144000.0,UNITED STATES,Remote,United States,M,Data Engineering
2023,Mid-level,Full-time,Data Science Lead,244000,USD,244000.0,UNITED STATES,In-person,United States,M,Data Science and Research
2023,Mid-level,Full-time,Data Science Lead,200000,USD,200000.0,UNITED STATES,In-person,United States,M,Data Science and Research
2023,Senior,Full-time,Data Analyst,120000,USD,120000.0,UNITED STATES,Remote,United States,M,Data Analysis
2023,Senior,Full-time,Data Analyst,100000,USD,100000.0,UNITED STATES,Remote,United States,M,Data Analysis
2023,Mid-level,Full-time,Data Engineer,260000,USD,260000.0,UNITED STATES,In-person,United States,M,Data Engineering
2023,Mid-level,Full-time,Data Engineer,175000,USD,175000.0,UNITED STATES,In-person,United States,M,Data Engineering
2023,Senior,Full-time,Data Engineer,190000,USD,190000.0,UNITED STATES,In-person,United States,M,Data Engineering
